epoch,train_loss,val_AUROC,val_AUPRC,seconds
1,0.36646532937575316,0.7509796661421211,0.8679317731273474,65.76555275917053
2,0.2928627128490218,0.741650981723184,0.8576605728623802,63.876948833465576
3,0.18515096676060788,0.7316486161251505,0.8586362824817744,63.73708486557007
4,0.09020925846859192,0.7217491026155285,0.8493069139189829,64.50133848190308
5,0.057577594422264226,0.6879056229236735,0.823277111539036,63.8457932472229
